"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","CPI","TOT","AGRWTH","M","2007-08",5.039526,
"SAU","CPI","TOT","AGRWTH","M","2007-09",4.902153,
"SAU","CPI","TOT","AGRWTH","M","2007-10",5.350194,
"SAU","CPI","TOT","AGRWTH","M","2007-11",6.001936,
"SAU","CPI","TOT","AGRWTH","M","2007-12",6.47343,
"SAU","CPI","TOT","AGRWTH","M","2008-01",6.992337,
"SAU","CPI","TOT","AGRWTH","M","2008-02",8.67052,
"SAU","CPI","TOT","AGRWTH","M","2008-03",9.596929,
"SAU","CPI","TOT","AGRWTH","M","2008-04",10.45062,
"SAU","CPI","TOT","AGRWTH","M","2008-05",10.36468,
"SAU","CPI","TOT","AGRWTH","M","2008-06",10.63218,
"SAU","CPI","TOT","AGRWTH","M","2008-07",11.07955,
"SAU","CPI","TOT","AGRWTH","M","2008-08",10.91251,
"SAU","CPI","TOT","AGRWTH","M","2008-09",10.34418,
"SAU","CPI","TOT","AGRWTH","M","2008-10",10.89566,
"SAU","CPI","TOT","AGRWTH","M","2008-11",9.497717,
"SAU","CPI","TOT","AGRWTH","M","2008-12",8.983666,
"SAU","CPI","TOT","AGRWTH","M","2009-01",7.878245,
"SAU","CPI","TOT","AGRWTH","M","2009-02",6.914894,
"SAU","CPI","TOT","AGRWTH","M","2009-03",5.954466,
"SAU","CPI","TOT","AGRWTH","M","2009-04",5.208333,
"SAU","CPI","TOT","AGRWTH","M","2009-05",5.478261,
"SAU","CPI","TOT","AGRWTH","M","2009-06",5.194805,
"SAU","CPI","TOT","AGRWTH","M","2009-07",4.177323,
"SAU","CPI","TOT","AGRWTH","M","2009-08",4.071247,
"SAU","CPI","TOT","AGRWTH","M","2009-09",4.395605,
"SAU","CPI","TOT","AGRWTH","M","2009-10",3.497086,
"SAU","CPI","TOT","AGRWTH","M","2009-11",4.003336,
"SAU","CPI","TOT","AGRWTH","M","2009-12",4.246461,
"SAU","CPI","TOT","AGRWTH","M","2010-01",4.149378,
"SAU","CPI","TOT","AGRWTH","M","2010-02",4.560531,
"SAU","CPI","TOT","AGRWTH","M","2010-03",4.710744,
"SAU","CPI","TOT","AGRWTH","M","2010-04",4.867987,
"SAU","CPI","TOT","AGRWTH","M","2010-05",5.358615,
"SAU","CPI","TOT","AGRWTH","M","2010-06",5.514403,
"SAU","CPI","TOT","AGRWTH","M","2010-07",5.973814,
"SAU","CPI","TOT","AGRWTH","M","2010-08",5.96577,
"SAU","CPI","TOT","AGRWTH","M","2010-09",5.910931,
"SAU","CPI","TOT","AGRWTH","M","2010-10",5.792438,
"SAU","CPI","TOT","AGRWTH","M","2010-11",5.773857,
"SAU","CPI","TOT","AGRWTH","M","2010-12",5.43131,
"SAU","CPI","TOT","AGRWTH","M","2011-01",7.201078,"B"
"SAU","CPI","TOT","AGRWTH","M","2011-02",7.036653,
"SAU","CPI","TOT","AGRWTH","M","2011-03",6.759114,
"SAU","CPI","TOT","AGRWTH","M","2011-04",6.766061,
"SAU","CPI","TOT","AGRWTH","M","2011-05",6.294954,
"SAU","CPI","TOT","AGRWTH","M","2011-06",6.30329,
"SAU","CPI","TOT","AGRWTH","M","2011-07",5.460537,
"SAU","CPI","TOT","AGRWTH","M","2011-08",5.262247,
"SAU","CPI","TOT","AGRWTH","M","2011-09",5.078844,
"SAU","CPI","TOT","AGRWTH","M","2011-10",4.74046,
"SAU","CPI","TOT","AGRWTH","M","2011-11",4.643126,
"SAU","CPI","TOT","AGRWTH","M","2011-12",4.56385,
"SAU","CPI","TOT","AGRWTH","M","2012-01",2.591793,
"SAU","CPI","TOT","AGRWTH","M","2012-02",2.47578,
"SAU","CPI","TOT","AGRWTH","M","2012-03",2.577873,
"SAU","CPI","TOT","AGRWTH","M","2012-04",2.462527,
"SAU","CPI","TOT","AGRWTH","M","2012-05",2.566845,
"SAU","CPI","TOT","AGRWTH","M","2012-06",2.771855,
"SAU","CPI","TOT","AGRWTH","M","2012-07",2.765957,
"SAU","CPI","TOT","AGRWTH","M","2012-08",2.866242,
"SAU","CPI","TOT","AGRWTH","M","2012-09",2.959831,
"SAU","CPI","TOT","AGRWTH","M","2012-10",3.375527,
"SAU","CPI","TOT","AGRWTH","M","2012-11",3.368421,
"SAU","CPI","TOT","AGRWTH","M","2012-12",3.578947,
"SAU","CPI","TOT","AGRWTH","M","2013-01",4.736842,
"SAU","CPI","TOT","AGRWTH","M","2013-02",4.621849,
"SAU","CPI","TOT","AGRWTH","M","2013-03",4.188482,
"SAU","CPI","TOT","AGRWTH","M","2013-04",3.970742,
"SAU","CPI","TOT","AGRWTH","M","2013-05",3.75391,
"SAU","CPI","TOT","AGRWTH","M","2013-06",3.319502,
"SAU","CPI","TOT","AGRWTH","M","2013-07",3.623188,
"SAU","CPI","TOT","AGRWTH","M","2013-08",3.302374,
"SAU","CPI","TOT","AGRWTH","M","2013-09",2.874743,
"SAU","CPI","TOT","AGRWTH","M","2013-10",2.653061,
"SAU","CPI","TOT","AGRWTH","M","2013-11",2.647658,
"SAU","CPI","TOT","AGRWTH","M","2013-12",2.54065,
"SAU","CPI","TOT","AGRWTH","M","2014-01",1.809045,
"SAU","CPI","TOT","AGRWTH","M","2014-02",2.008032,
"SAU","CPI","TOT","AGRWTH","M","2014-03",2.110553,
"SAU","CPI","TOT","AGRWTH","M","2014-04",2.613065,
"SAU","CPI","TOT","AGRWTH","M","2014-05",2.713568,
"SAU","CPI","TOT","AGRWTH","M","2014-06",2.610442,
"SAU","CPI","TOT","AGRWTH","M","2014-07",2.297702,
"SAU","CPI","TOT","AGRWTH","M","2014-08",2.497503,
"SAU","CPI","TOT","AGRWTH","M","2014-09",2.295409,
"SAU","CPI","TOT","AGRWTH","M","2014-10",2.087475,
"SAU","CPI","TOT","AGRWTH","M","2014-11",1.984127,
"SAU","CPI","TOT","AGRWTH","M","2014-12",1.883052,
"SAU","CPI","TOT","AGRWTH","M","2015-01",1.579467,
"SAU","CPI","TOT","AGRWTH","M","2015-02",1.377953,
"EU28","CPI","TOT","AGRWTH","M","1997-01",4.3,
"EU28","CPI","TOT","AGRWTH","M","1997-02",6.4,
"EU28","CPI","TOT","AGRWTH","M","1997-03",7.1,
"EU28","CPI","TOT","AGRWTH","M","1997-04",7.1,
"EU28","CPI","TOT","AGRWTH","M","1997-05",7.2,
"EU28","CPI","TOT","AGRWTH","M","1997-06",7.4,
"EU28","CPI","TOT","AGRWTH","M","1997-07",7.5,
"EU28","CPI","TOT","AGRWTH","M","1997-08",7.9,
"EU28","CPI","TOT","AGRWTH","M","1997-09",8,
"EU28","CPI","TOT","AGRWTH","M","1997-10",8.2,
"EU28","CPI","TOT","AGRWTH","M","1997-11",8.4,
"EU28","CPI","TOT","AGRWTH","M","1997-12",8.3,
"EU28","CPI","TOT","AGRWTH","M","1998-01",7.7,
"EU28","CPI","TOT","AGRWTH","M","1998-02",5.8,
"EU28","CPI","TOT","AGRWTH","M","1998-03",5,
"EU28","CPI","TOT","AGRWTH","M","1998-04",5.1,
"EU28","CPI","TOT","AGRWTH","M","1998-05",4.9,
"EU28","CPI","TOT","AGRWTH","M","1998-06",4.6,
"EU28","CPI","TOT","AGRWTH","M","1998-07",4.5,
"EU28","CPI","TOT","AGRWTH","M","1998-08",4,
"EU28","CPI","TOT","AGRWTH","M","1998-09",3.9,
"EU28","CPI","TOT","AGRWTH","M","1998-10",3.8,
"EU28","CPI","TOT","AGRWTH","M","1998-11",3.5,
"EU28","CPI","TOT","AGRWTH","M","1998-12",3.4,
"EU28","CPI","TOT","AGRWTH","M","1999-01",3,
"EU28","CPI","TOT","AGRWTH","M","1999-02",2.6,
"EU28","CPI","TOT","AGRWTH","M","1999-03",2.7,
"EU28","CPI","TOT","AGRWTH","M","1999-04",2.8,
"EU28","CPI","TOT","AGRWTH","M","1999-05",2.7,
"EU28","CPI","TOT","AGRWTH","M","1999-06",2.9,
"EU28","CPI","TOT","AGRWTH","M","1999-07",3,
"EU28","CPI","TOT","AGRWTH","M","1999-08",3.1,
"EU28","CPI","TOT","AGRWTH","M","1999-09",3.1,
"EU28","CPI","TOT","AGRWTH","M","1999-10",3,
"EU28","CPI","TOT","AGRWTH","M","1999-11",3.2,
"EU28","CPI","TOT","AGRWTH","M","1999-12",3.4,
"EU28","CPI","TOT","AGRWTH","M","2000-01",3.5,
"EU28","CPI","TOT","AGRWTH","M","2000-02",3.6,
"EU28","CPI","TOT","AGRWTH","M","2000-03",3.5,
"EU28","CPI","TOT","AGRWTH","M","2000-04",3.2,
"EU28","CPI","TOT","AGRWTH","M","2000-05",3.2,
"EU28","CPI","TOT","AGRWTH","M","2000-06",3.4,
"EU28","CPI","TOT","AGRWTH","M","2000-07",3.5,
"EU28","CPI","TOT","AGRWTH","M","2000-08",3.4,
"EU28","CPI","TOT","AGRWTH","M","2000-09",3.7,
"EU28","CPI","TOT","AGRWTH","M","2000-10",3.6,
"EU28","CPI","TOT","AGRWTH","M","2000-11",3.6,
"EU28","CPI","TOT","AGRWTH","M","2000-12",3.5,
"EU28","CPI","TOT","AGRWTH","M","2001-01",3.1,
"EU28","CPI","TOT","AGRWTH","M","2001-02",3.1,
"EU28","CPI","TOT","AGRWTH","M","2001-03",3.2,
"EU28","CPI","TOT","AGRWTH","M","2001-04",3.6,
"EU28","CPI","TOT","AGRWTH","M","2001-05",4,
"EU28","CPI","TOT","AGRWTH","M","2001-06",3.8,
"EU28","CPI","TOT","AGRWTH","M","2001-07",3.3,
"EU28","CPI","TOT","AGRWTH","M","2001-08",3.3,
"EU28","CPI","TOT","AGRWTH","M","2001-09",3,
"EU28","CPI","TOT","AGRWTH","M","2001-10",2.9,
"EU28","CPI","TOT","AGRWTH","M","2001-11",2.6,
"EU28","CPI","TOT","AGRWTH","M","2001-12",2.7,
"EU28","CPI","TOT","AGRWTH","M","2002-01",3.2,
"EU28","CPI","TOT","AGRWTH","M","2002-02",3,
"EU28","CPI","TOT","AGRWTH","M","2002-03",3,
"EU28","CPI","TOT","AGRWTH","M","2002-04",2.8,
"EU28","CPI","TOT","AGRWTH","M","2002-05",2.4,
"EU28","CPI","TOT","AGRWTH","M","2002-06",2.1,
"EU28","CPI","TOT","AGRWTH","M","2002-07",2.3,
"EU28","CPI","TOT","AGRWTH","M","2002-08",2.3,
"EU28","CPI","TOT","AGRWTH","M","2002-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2002-10",2.4,
"EU28","CPI","TOT","AGRWTH","M","2002-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2002-12",2.4,
"EU28","CPI","TOT","AGRWTH","M","2003-01",2.2,
"EU28","CPI","TOT","AGRWTH","M","2003-02",2.4,
"EU28","CPI","TOT","AGRWTH","M","2003-03",2.4,
"EU28","CPI","TOT","AGRWTH","M","2003-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2003-05",1.9,
"EU28","CPI","TOT","AGRWTH","M","2003-06",2,
"EU28","CPI","TOT","AGRWTH","M","2003-07",2,
"EU28","CPI","TOT","AGRWTH","M","2003-08",2.1,
"EU28","CPI","TOT","AGRWTH","M","2003-09",2.2,
"EU28","CPI","TOT","AGRWTH","M","2003-10",2.1,
"EU28","CPI","TOT","AGRWTH","M","2003-11",2.2,
"EU28","CPI","TOT","AGRWTH","M","2003-12",2.1,
"EU28","CPI","TOT","AGRWTH","M","2004-01",2,
"EU28","CPI","TOT","AGRWTH","M","2004-02",1.8,
"EU28","CPI","TOT","AGRWTH","M","2004-03",1.8,
"EU28","CPI","TOT","AGRWTH","M","2004-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2004-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2004-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-07",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-08",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2004-10",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2004-12",2.4,
"EU28","CPI","TOT","AGRWTH","M","2005-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2005-02",2.2,
"EU28","CPI","TOT","AGRWTH","M","2005-03",2.3,
"EU28","CPI","TOT","AGRWTH","M","2005-04",2.2,
"EU28","CPI","TOT","AGRWTH","M","2005-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2005-06",2.1,
"EU28","CPI","TOT","AGRWTH","M","2005-07",2.3,
"EU28","CPI","TOT","AGRWTH","M","2005-08",2.3,
"EU28","CPI","TOT","AGRWTH","M","2005-09",2.7,
"EU28","CPI","TOT","AGRWTH","M","2005-10",2.5,
"EU28","CPI","TOT","AGRWTH","M","2005-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2005-12",2.3,
"EU28","CPI","TOT","AGRWTH","M","2006-01",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-02",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-03",2.2,
"EU28","CPI","TOT","AGRWTH","M","2006-04",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2006-06",2.6,
"EU28","CPI","TOT","AGRWTH","M","2006-07",2.5,
"EU28","CPI","TOT","AGRWTH","M","2006-08",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-09",2,
"EU28","CPI","TOT","AGRWTH","M","2006-10",1.8,
"EU28","CPI","TOT","AGRWTH","M","2006-11",2.1,
"EU28","CPI","TOT","AGRWTH","M","2006-12",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2007-02",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-03",2.3,
"EU28","CPI","TOT","AGRWTH","M","2007-04",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2007-06",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-07",2,
"EU28","CPI","TOT","AGRWTH","M","2007-08",2,
"EU28","CPI","TOT","AGRWTH","M","2007-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2007-10",2.7,
"EU28","CPI","TOT","AGRWTH","M","2007-11",3.2,
"EU28","CPI","TOT","AGRWTH","M","2007-12",3.2,
"EU28","CPI","TOT","AGRWTH","M","2008-01",3.4,
"EU28","CPI","TOT","AGRWTH","M","2008-02",3.5,
"EU28","CPI","TOT","AGRWTH","M","2008-03",3.8,
"EU28","CPI","TOT","AGRWTH","M","2008-04",3.6,
"EU28","CPI","TOT","AGRWTH","M","2008-05",4,
"EU28","CPI","TOT","AGRWTH","M","2008-06",4.3,
"EU28","CPI","TOT","AGRWTH","M","2008-07",4.5,
"EU28","CPI","TOT","AGRWTH","M","2008-08",4.3,
"EU28","CPI","TOT","AGRWTH","M","2008-09",4.2,
"EU28","CPI","TOT","AGRWTH","M","2008-10",3.7,
"EU28","CPI","TOT","AGRWTH","M","2008-11",2.8,
"EU28","CPI","TOT","AGRWTH","M","2008-12",2.2,
"EU28","CPI","TOT","AGRWTH","M","2009-01",1.8,
"EU28","CPI","TOT","AGRWTH","M","2009-02",1.9,
"EU28","CPI","TOT","AGRWTH","M","2009-03",1.4,
"EU28","CPI","TOT","AGRWTH","M","2009-04",1.3,
"EU28","CPI","TOT","AGRWTH","M","2009-05",0.8,
"EU28","CPI","TOT","AGRWTH","M","2009-06",0.6,
"EU28","CPI","TOT","AGRWTH","M","2009-07",0.2,
"EU28","CPI","TOT","AGRWTH","M","2009-08",0.6,
"EU28","CPI","TOT","AGRWTH","M","2009-09",0.3,
"EU28","CPI","TOT","AGRWTH","M","2009-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2009-11",1,
"EU28","CPI","TOT","AGRWTH","M","2009-12",1.5,
"EU28","CPI","TOT","AGRWTH","M","2010-01",1.7,
"EU28","CPI","TOT","AGRWTH","M","2010-02",1.5,
"EU28","CPI","TOT","AGRWTH","M","2010-03",2,
"EU28","CPI","TOT","AGRWTH","M","2010-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-06",1.9,
"EU28","CPI","TOT","AGRWTH","M","2010-07",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-08",2,
"EU28","CPI","TOT","AGRWTH","M","2010-09",2.2,
"EU28","CPI","TOT","AGRWTH","M","2010-10",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-11",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-12",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-01",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-03",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-04",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-05",3.2,
"EU28","CPI","TOT","AGRWTH","M","2011-06",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-07",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-08",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-09",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-10",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-11",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-12",3,
"EU28","CPI","TOT","AGRWTH","M","2012-01",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-03",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-04",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2012-07",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-08",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-09",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-10",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2012-12",2.3,
"EU28","CPI","TOT","AGRWTH","M","2013-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2013-02",2,
"EU28","CPI","TOT","AGRWTH","M","2013-03",1.9,
"EU28","CPI","TOT","AGRWTH","M","2013-04",1.4,
"EU28","CPI","TOT","AGRWTH","M","2013-05",1.6,
"EU28","CPI","TOT","AGRWTH","M","2013-06",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-07",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-08",1.5,
"EU28","CPI","TOT","AGRWTH","M","2013-09",1.3,
"EU28","CPI","TOT","AGRWTH","M","2013-10",0.9,
"EU28","CPI","TOT","AGRWTH","M","2013-11",1,
"EU28","CPI","TOT","AGRWTH","M","2013-12",1,
"EU28","CPI","TOT","AGRWTH","M","2014-01",0.9,
"EU28","CPI","TOT","AGRWTH","M","2014-02",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-03",0.6,
"EU28","CPI","TOT","AGRWTH","M","2014-04",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-05",0.6,
"EU28","CPI","TOT","AGRWTH","M","2014-06",0.7,
"EU28","CPI","TOT","AGRWTH","M","2014-07",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-08",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-09",0.4,
"EU28","CPI","TOT","AGRWTH","M","2014-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-11",0.4,
"EU28","CPI","TOT","AGRWTH","M","2014-12",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-01",-0.5,
"EU28","CPI","TOT","AGRWTH","M","2015-02",-0.3,
"EA19","CPI","TOT","AGRWTH","M","1997-01",2.2,
"EA19","CPI","TOT","AGRWTH","M","1997-02",2,
"EA19","CPI","TOT","AGRWTH","M","1997-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","1997-04",1.5,
"EA19","CPI","TOT","AGRWTH","M","1997-05",1.5,
"EA19","CPI","TOT","AGRWTH","M","1997-06",1.5,
"EA19","CPI","TOT","AGRWTH","M","1997-07",1.6,
"EA19","CPI","TOT","AGRWTH","M","1997-08",1.8,
"EA19","CPI","TOT","AGRWTH","M","1997-09",1.7,
"EA19","CPI","TOT","AGRWTH","M","1997-10",1.6,
"EA19","CPI","TOT","AGRWTH","M","1997-11",1.8,
"EA19","CPI","TOT","AGRWTH","M","1997-12",1.6,
"EA19","CPI","TOT","AGRWTH","M","1998-01",1.2,
"EA19","CPI","TOT","AGRWTH","M","1998-02",1.2,
"EA19","CPI","TOT","AGRWTH","M","1998-03",1.2,
"EA19","CPI","TOT","AGRWTH","M","1998-04",1.5,
"EA19","CPI","TOT","AGRWTH","M","1998-05",1.5,
"EA19","CPI","TOT","AGRWTH","M","1998-06",1.5,
"EA19","CPI","TOT","AGRWTH","M","1998-07",1.4,
"EA19","CPI","TOT","AGRWTH","M","1998-08",1.3,
"EA19","CPI","TOT","AGRWTH","M","1998-09",1.1,
"EA19","CPI","TOT","AGRWTH","M","1998-10",1,
"EA19","CPI","TOT","AGRWTH","M","1998-11",0.9,
"EA19","CPI","TOT","AGRWTH","M","1998-12",0.8,
"EA19","CPI","TOT","AGRWTH","M","1999-01",0.9,
"EA19","CPI","TOT","AGRWTH","M","1999-02",0.8,
"EA19","CPI","TOT","AGRWTH","M","1999-03",1,
"EA19","CPI","TOT","AGRWTH","M","1999-04",1.1,
"EA19","CPI","TOT","AGRWTH","M","1999-05",1,
"EA19","CPI","TOT","AGRWTH","M","1999-06",0.9,
"EA19","CPI","TOT","AGRWTH","M","1999-07",1.1,
"EA19","CPI","TOT","AGRWTH","M","1999-08",1.2,
"EA19","CPI","TOT","AGRWTH","M","1999-09",1.3,
"EA19","CPI","TOT","AGRWTH","M","1999-10",1.4,
"EA19","CPI","TOT","AGRWTH","M","1999-11",1.5,
"EA19","CPI","TOT","AGRWTH","M","1999-12",1.8,
"EA19","CPI","TOT","AGRWTH","M","2000-01",1.9,
"EA19","CPI","TOT","AGRWTH","M","2000-02",2,
"EA19","CPI","TOT","AGRWTH","M","2000-03",2.1,
"EA19","CPI","TOT","AGRWTH","M","2000-04",1.8,
"EA19","CPI","TOT","AGRWTH","M","2000-05",1.9,
"EA19","CPI","TOT","AGRWTH","M","2000-06",2.2,
"EA19","CPI","TOT","AGRWTH","M","2000-07",2.2,
"EA19","CPI","TOT","AGRWTH","M","2000-08",2.1,
"EA19","CPI","TOT","AGRWTH","M","2000-09",2.5,
"EA19","CPI","TOT","AGRWTH","M","2000-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2000-11",2.5,
"EA19","CPI","TOT","AGRWTH","M","2000-12",2.6,
"EA19","CPI","TOT","AGRWTH","M","2001-01",2.1,
"EA19","CPI","TOT","AGRWTH","M","2001-02",2.1,
"EA19","CPI","TOT","AGRWTH","M","2001-03",2.3,
"EA19","CPI","TOT","AGRWTH","M","2001-04",2.8,
"EA19","CPI","TOT","AGRWTH","M","2001-05",3.1,
"EA19","CPI","TOT","AGRWTH","M","2001-06",2.9,
"EA19","CPI","TOT","AGRWTH","M","2001-07",2.6,
"EA19","CPI","TOT","AGRWTH","M","2001-08",2.4,
"EA19","CPI","TOT","AGRWTH","M","2001-09",2.3,
"EA19","CPI","TOT","AGRWTH","M","2001-10",2.3,
"EA19","CPI","TOT","AGRWTH","M","2001-11",2,
"EA19","CPI","TOT","AGRWTH","M","2001-12",2.1,
"EA19","CPI","TOT","AGRWTH","M","2002-01",2.6,
"EA19","CPI","TOT","AGRWTH","M","2002-02",2.5,
"EA19","CPI","TOT","AGRWTH","M","2002-03",2.5,
"EA19","CPI","TOT","AGRWTH","M","2002-04",2.4,
"EA19","CPI","TOT","AGRWTH","M","2002-05",2.1,
"EA19","CPI","TOT","AGRWTH","M","2002-06",1.9,
"EA19","CPI","TOT","AGRWTH","M","2002-07",2,
"EA19","CPI","TOT","AGRWTH","M","2002-08",2.2,
"EA19","CPI","TOT","AGRWTH","M","2002-09",2.1,
"EA19","CPI","TOT","AGRWTH","M","2002-10",2.3,
"EA19","CPI","TOT","AGRWTH","M","2002-11",2.3,
"EA19","CPI","TOT","AGRWTH","M","2002-12",2.3,
"EA19","CPI","TOT","AGRWTH","M","2003-01",2.2,
"EA19","CPI","TOT","AGRWTH","M","2003-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2003-03",2.4,
"EA19","CPI","TOT","AGRWTH","M","2003-04",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-05",1.9,
"EA19","CPI","TOT","AGRWTH","M","2003-06",2,
"EA19","CPI","TOT","AGRWTH","M","2003-07",2,
"EA19","CPI","TOT","AGRWTH","M","2003-08",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-09",2.2,
"EA19","CPI","TOT","AGRWTH","M","2003-10",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2003-12",2,
"EA19","CPI","TOT","AGRWTH","M","2004-01",1.8,
"EA19","CPI","TOT","AGRWTH","M","2004-02",1.7,
"EA19","CPI","TOT","AGRWTH","M","2004-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","2004-04",2.1,
"EA19","CPI","TOT","AGRWTH","M","2004-05",2.5,
"EA19","CPI","TOT","AGRWTH","M","2004-06",2.4,
"EA19","CPI","TOT","AGRWTH","M","2004-07",2.3,
"EA19","CPI","TOT","AGRWTH","M","2004-08",2.4,
"EA19","CPI","TOT","AGRWTH","M","2004-09",2.2,
"EA19","CPI","TOT","AGRWTH","M","2004-10",2.4,
"EA19","CPI","TOT","AGRWTH","M","2004-11",2.3,
"EA19","CPI","TOT","AGRWTH","M","2004-12",2.4,
"EA19","CPI","TOT","AGRWTH","M","2005-01",1.9,
"EA19","CPI","TOT","AGRWTH","M","2005-02",2.1,
"EA19","CPI","TOT","AGRWTH","M","2005-03",2.2,
"EA19","CPI","TOT","AGRWTH","M","2005-04",2.1,
"EA19","CPI","TOT","AGRWTH","M","2005-05",2,
"EA19","CPI","TOT","AGRWTH","M","2005-06",2,
"EA19","CPI","TOT","AGRWTH","M","2005-07",2.1,
"EA19","CPI","TOT","AGRWTH","M","2005-08",2.2,
"EA19","CPI","TOT","AGRWTH","M","2005-09",2.6,
"EA19","CPI","TOT","AGRWTH","M","2005-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2005-11",2.3,
"EA19","CPI","TOT","AGRWTH","M","2005-12",2.3,
"EA19","CPI","TOT","AGRWTH","M","2006-01",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2006-03",2.2,
"EA19","CPI","TOT","AGRWTH","M","2006-04",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-05",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-06",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-07",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-08",2.3,
"EA19","CPI","TOT","AGRWTH","M","2006-09",1.8,
"EA19","CPI","TOT","AGRWTH","M","2006-10",1.6,
"EA19","CPI","TOT","AGRWTH","M","2006-11",1.9,
"EA19","CPI","TOT","AGRWTH","M","2006-12",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-01",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-02",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-03",2,
"EA19","CPI","TOT","AGRWTH","M","2007-04",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-05",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-06",1.9,
